Date,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close1,Volume,Open,High,Low,Close,Adj Close2,Volume,Open,High,Low,Close,Adj Close3,Volume
2020-06-08,330.25,333.600006,327.320007,333.459991,333.459991,23913600,416,420.799988,406.5,419.48999,419.48999,5851500,229.029999,231.550003,227.410004,231.399994,231.399994,15466500,919,950,909.159973,949.919983,949.919983,14174700
2020-06-09,332.140015,345.609985,332.01001,343.98999,343.98999,36928100,421.649994,434.730011,420.309998,434.049988,434.049988,6797000,231.520004,239.770004,230.410004,238.669998,238.669998,27462900,940.01001,954.440002,923.929993,940.669983,940.669983,11388200
2020-06-10,347.899994,354.769989,346.089996,352.839996,352.839996,41662900,436,439.690002,430.549988,434.480011,434.480011,4896900,240.960007,241.210007,235.279999,236.729996,236.729996,20720700,991.880005,1027.47998,982.5,1025.050049,1025.050049,18563400
2020-06-11,349.309998,351.059998,335.480011,335.899994,335.899994,50415600,428.200012,445.570007,424.160004,425.559998,425.559998,7462900,229.940002,232.889999,223.550003,224.429993,224.429993,26708200,990.200012,1018.960022,972,972.840027,972.840027,15916500
2020-06-12,344.720001,347.799988,334.220001,338.799988,338.799988,50001500,429,434.059998,412.450012,418.070007,418.070007,6457400,229.899994,231.660004,224.5,228.580002,228.580002,22071700,980,987.97998,912.599976,935.280029,935.280029,16730200
2020-06-15,333.25,345.679993,332.579987,342.98999,342.98999,34702200,421.399994,426.48999,415.420013,425.5,425.5,4467900,225.089996,233.770004,224.800003,232.5,232.5,15340300,917.789978,998.840027,908.5,990.900024,990.900024,15697200
2020-06-16,351.459991,353.200012,344.720001,352.079987,352.079987,41357200,425.76001,437.959991,425.179993,436.130005,436.130005,5507900,237.139999,238.460007,233,235.649994,235.649994,15236700,1011.849976,1012.880005,962.390015,982.130005,982.130005,14051100
2020-06-17,355.149994,355.399994,351.089996,351.589996,351.589996,28532000,441.820007,450.459991,439.220001,447.769989,447.769989,6522400,235,237.589996,231.729996,235.529999,235.529999,19552800,987.710022,1005,982.570007,991.789978,991.789978,9869400
2020-06-18,351.410004,353.450012,349.220001,351.730011,351.730011,24205100,448.730011,452.76001,442.799988,449.869995,449.869995,4277600,234.990005,236.139999,232.149994,235.940002,235.940002,15782500,1003,1019.200012,994.469971,1003.960022,1003.960022,9751900
2020-06-19,354.640015,356.559998,345.149994,349.720001,349.720001,66119000,449.119995,453.970001,445.600006,453.720001,453.720001,5934500,237.789993,240.830002,235.550003,238.789993,238.789993,30081300,1012.780029,1015.969971,991.340027,1000.900024,1000.900024,8679700
2020-06-22,351.339996,359.459991,351.149994,358.869995,358.869995,33861300,455.01001,468.589996,454.209991,468.040009,468.040009,6272100,238.559998,240.699997,236.910004,239.220001,239.220001,18917800,999.950012,1008.880005,990.02002,994.320007,994.320007,6362400
2020-06-23,364,372.380005,362.269989,366.529999,366.529999,53038900,466.5,474.01001,464.5,466.26001,466.26001,5948400,241.279999,245.190002,239.860001,242.240005,242.240005,24017900,998.880005,1012,994.01001,1001.780029,1001.780029,6365300
2020-06-24,365,368.790009,358.519989,360.059998,360.059998,48155800,468.540009,472.359985,454,457.850006,457.850006,4826200,241.199997,243.220001,232.679993,234.020004,234.020004,20834900,994.109985,1000.880005,953.140015,960.849976,960.849976,10959600
2020-06-25,360.700012,365,357.570007,364.839996,364.839996,34380600,458.859985,467.01001,454,465.910004,465.910004,4134500,234.619995,237.300003,232.740005,235.679993,235.679993,18704300,954.27002,985.97998,937.150024,985.97998,985.97998,9254500
2020-06-26,364.410004,365.320007,353.019989,353.630005,353.630005,51314200,466.390015,468.029999,442.23999,443.399994,443.399994,6804700,232.639999,233.089996,215.399994,216.080002,216.080002,76343900,994.780029,995,954.869995,959.73999,959.73999,8854900
2020-06-29,353.25,362.170013,351.279999,361.779999,361.779999,32661500,445.230011,447.670013,432.140015,447.23999,447.23999,4844000,209.75,220.75,207.110001,220.639999,220.639999,58514300,969.01001,1010,948.52002,1009.349976,1009.349976,9026400
2020-06-30,360.079987,365.980011,360,364.799988,364.799988,35055800,450.019989,457.589996,447,455.040009,455.040009,4198500,220.589996,227.5,218.470001,227.070007,227.070007,33927100,1006.5,1087.689941,1003.72998,1079.810059,1079.810059,16918500
2020-07-01,365.119995,367.359985,363.910004,364.109985,364.109985,27684300,454,488.230011,454,485.640015,485.640015,9705900,228.5,239,227.559998,237.550003,237.550003,43399700,1083,1135.329956,1080.5,1119.630005,1119.630005,13326900
2020-07-02,367.850006,370.470001,363.640015,364.109985,364.109985,28510400,485.640015,492.279999,475.529999,476.890015,476.890015,6351500,239,240,232.610001,233.419998,233.419998,30633600,1221.47998,1228,1185.599976,1208.660034,1208.660034,17250100
